#separator:tab
#html:true
#guid column:1
xwwU62lUAy	ください	ください	请，请给我……，请做……	ください	[sound:ください_クダサ＼イ_3_NHK-2016.mp3]	コーヒーを<b>ください</b>。	请给我一杯咖啡。	コーヒーを<b>ください</b>。	[sound:kudasaiS.mp3]		"ク<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ダサ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イ"		172	"<img alt=""いろいろなドアノブサインのイラスト | かわいいフリー素材集 いらすとや"" src=""doorknob_sign1_okosanaide.webp"">"		
Hn`Sy(2/G`	名前	なまえ	名字、姓名	名[な] 前[まえ]	[sound:6f6e9ca121032766e44531d78d739464-f0de09ee6b36388f887ec8eeea39dd8633fbccb0.mp3]	あなたの<b>名前</b>を教えてください。	请告诉我你的名字。	あなたの<b>名[な] 前[まえ]</b>を 教[おし]えてください。	[sound:0587554fb10adb4ab4e58d0775863c7a-78ca37efe56709c031e1ec7e97ad4bc024b4df38.mp3]		"ナ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">マエ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		264	"<img src=""pet_maigofuda_cat.webp"">"		
LT]d>~slz2	教える	おしえる	告知、告诉、教导。	教[おし]える	[sound:8f6b682140ce42c63ddec2ba5200d003-7bbde665d16f64c1b4fda091e902715514082a9a.mp3]	あなたの名前を<b>教えて</b>ください。	请告诉我您的名字。	あなたの 名[な] 前[まえ]を<b>教[おし]えて</b>ください。	[sound:0587554fb10adb4ab4e58d0775863c7a-78ca37efe56709c031e1ec7e97ad4bc024b4df38.mp3]		"オ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">シエル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		257	"<img src=""school_class_woman_aseru.webp"">"	动词	连接（连用形+て）
wMu,}_(x;T	ここ	ここ	这里；此处	ここ	[sound:e445a8f0202ac296f4ac247cc79cff14-e7444fc02ca7f192fcfa218bdd0ece9c4f09943c.mp3]	<b>ここ</b>に本があります。	这里有一本书。	<b>ここ</b>に 本[ほん]があります。	[sound:edc80c601a7ab0131cc4d0ddda420a5c-91663add97635d7870b3902e4509418337960668.mp3]		"コ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">コ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		59	"<img src=""kosoado1_koko.webp"">"		
w`):/mD)(Z	そこ	そこ	那里	そこ	[sound:75V.mp3]	<b>そこ</b>はトイレです。	那里是厕所。	<b>そこ</b>はトイレです。	[sound:sokoS.mp3]		"ソ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">コ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		110	"<img src=""kosoado1_soko.webp"">"		
lY#Ipne).W	あそこ	あそこ	在那里；那边	あそこ	[sound:9dd0baeca90a894b5b08366e9145c731-6ddefb5c0a7db1dbd1a7def10da6a777484dd28d.mp3]	彼は<b>あそこ</b>にいます。	他在那里。	彼[かれ]は<b>あそこ</b>にいます。	[sound:asokoS.mp3]		"ア<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ソコ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		840	"<img src=""kosoado1_asoko.webp"">"		
cf$_V#[PTd	どこ	どこ	哪里；什么地方	どこ	[sound:c040358bf31eef715231b69c0b1bb3f7-c37d43cb0a99781f8f36f49ea4c25569936a110b.mp3]	あの本を<b>どこ</b>に置きましたか。	你把那本书放在哪里了？	あの 本[ほん]を<b>どこ</b>に 置[お]きましたか。	[sound:a5ad112ad26012971c1cd145d2500c4f-6fb6bcc849e3cc2e13da8c1325656de1c20b9ea4.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ド</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>コ"		182	"<img src=""pose_sagasu_kyorokyoro_man.webp"">"		
tsjC2k!S^p	置く	おく	放、置；把某物放在某处。	置[お]く	[sound:66ee151d6e524a561a5c19b631a6a2a6-59bbd69d5fc7eb0b801066131845bb1e690cf126.mp3]	あの本をどこに<b>置きました</b>か。	你把那本书放在哪里了？	あの 本[ほん]をどこに<b>置[お]きました</b>か。	[sound:a5ad112ad26012971c1cd145d2500c4f-6fb6bcc849e3cc2e13da8c1325656de1c20b9ea4.mp3]		"オ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		194	"<img src=""yuubin_takuhaiin_door.webp"">"	动词	敬语过去时（连用形+ました）
Oz<IGYZKR|	家	いえ	房子；家。指住所或家庭。	家[いえ]	[sound:6c5a0f2191279946af4a89d07bcc865d-70bbd467c7c8fd72182fbc46f09f6764884d45d3.mp3]	ここが私の<b>家</b>です。	这里是我的家。	ここが 私[わたし]の<b>家[いえ]</b>です。	[sound:b848644912537ef2f2b4646035ad0b66-33384c0ec8bb6ca0eb0371490b6400dd141a1c6b.mp3]	也可以读作うち。	"イ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">エ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		168	"<img src=""house_1f.webp"">"		
n2wIa=r~A&	帰る	かえる	回去，回归；返回（某处）	帰[かえ]る	[sound:e484ea757416ce081cddaecf59f22f5c-d85323507909d6ee593abdbdead2dc602bb36d54.mp3]	家に<b>帰ろう</b>。	我们回家吧。	家[うち]に<b>帰[かえ]ろう</b>。	[sound:5836ca64c9d6c53bbbd7c8e5fbd1c2ce-ccb39ffb539d15fec7914f3ed075d8a4ffddb03d.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">カ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>エル"		220	"<img alt=""いろいろな矢印のイラスト | かわいいフリー素材集 いらすとや"" src=""mark_arrow_uturn.webp"">"	动词	意志（未然形+う）
A^Ji.e%N^v	話	はなし	谈话，故事	話[はなし]	[sound:b1bb3219fd4976ecaaaf9eb5300fcb07-f6f9964908766ea4be4fb5c040cff6bd47f64806.mp3]	あなたの<b>話</b>は面白いね。	你的故事很有意思。	あなたの<b>話[はなし]</b>は 面[おも] 白[しろ]いね。	[sound:c9077bf9c6877fcc52b231002c88ad96-57c38a220f63b5b0d5ebac0716c67cd861636ddd.mp3]		"ハ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ナシ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		101	"<img src=""hanashi_nagai_woman.webp"">"		
yGgEF=x4&y	知る	しる	知道，了解	知[し]る	[sound:b181b22d729c84793ebb6329aad15585-f0a435ef1b54a6065fa1aa52c350fdf74d20d628.mp3]	あの人を<b>知っています</b>か。	你认识那个人吗？	あの 人[ひと]を<b>知[し]っています</b>か。	[sound:shiruS.mp3]		"シ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		68	"<img src=""book_fukayomi_woman.webp"">"	动词	敬语进行时（连用形+て+いる+ます）
F9/#ey}%u#	彼女	かのじょ	她；女朋友	彼[かの] 女[じょ]	[sound:彼女_カ＼ノジョ_1_NHK-2016.mp3]	<b>彼女</b>の名前を知っていますか。	你知道她的名字吗？	<b>彼[かの] 女[じょ]</b>の 名[な] 前[まえ]を 知[し]っていますか。	[sound:JLPT_Tango_N4_0572-02.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">カ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ノジョ"		100	"<img alt=""仲の良いカップルのイラスト | かわいいフリー素材集 いらすとや"" src=""couple_nakaii_hug-1a63b9a55f49f038fbc149c9980191fc4830c6d8.webp"">"		
eE.jyW|;0r	ちゃん	ちゃん	酱	ちゃん	[sound:chan.mp3]	彼女はララ<b>ちゃん</b>です。	她叫拉拉酱。	彼[かの] 女[じょ]はララ<b>ちゃん</b>です。	[sound:JLPT_Tango_N5_0004.mp3]	通常用于表示亲昵，特别是用于女孩和小孩的敬称。	"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">チャ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ン*"	如果名字有重音，ちゃん和所有其他敬称都发低音：高橋ちゃん → たか＼はしちゃん，而如果名字是平板型，所有敬称也是平的，所以平田ちゃん会是ひらたちゃん￣。	120	"<img alt=""立っている女の子のイラスト（ポーズ） | かわいいフリー素材集 いらすとや"" src=""stand1_front02_girl.webp"">"		
op#n`-dqZ<	はい	はい	是的（礼貌用语）	はい	[sound:はい_ハ＼イ_1_NHK-2016.mp3]	A「山田さんですか。」<br>B「<b>はい</b>。」	A：您是山田桑吗？<br>B：是的。	A「 山[やま] 田[だ]さんですか。」<br/>B「<b>はい</b>。」	[sound:JLPT_Tango_N5_0009.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ハ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イ"		92	"<img alt=""頷いている人のイラスト（女性） | かわいいフリー素材集 いらすとや"" src=""poze_unazuku_woman-88221395705f6c44767ea705c3c5de96d2e7b9e6.webp"">"		
ctSPeE6u:F	いいえ	いいえ	不（用于礼貌地否定）	いいえ	[sound:いいえ_イーエ＼_3_NHK-2016.mp3]	A「山田さんですか。」<br>B「<b>いいえ</b>。」	A：您是山田桑吗？<br>B：不是，我不是。	A「 山[やま] 田[だ]さんですか。」<br/>B「<b>いいえ</b>。」	[sound:JLPT_Tango_N5_0011.mp3]		"イ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">イエ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		8787	"<img alt=""首を振っている人のイラスト（女性） | かわいいフリー素材集 いらすとや"" src=""pose_kubifuri_woman-abcb54fc6539f2a2fa343c63e40b5e6ed53f0b46.webp"">"		
i+EG^t|6%v	日本	にほん	日本（国家名）	日本[にほん]	[sound:日本_ニホ＼ン_2_NHK-2016.mp3]	<b>日本</b>のゲームは面白いです。	日本的游戏很有趣。	<b>日本[にほん]</b>のゲームは 面[おも] 白[しろ]いです。	[sound:JLPT_Tango_N5_0563.mp3]	可以读作「にほん」或「にっぽん」。	"ニ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ホ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ン"		1026	"<img src=""nihonchizu.webp"">"		
IMC?uRGYM~	学校	がっこう	学校；教育机构。	学[がっ] 校[こう]	[sound:0eb38ca03c98716dc305d940b1c6bc5f-3bd5673d140d3ef2b7fb4adfe285af8c493eee21.mp3]	<b>学校</b>は日本にあります。	这所学校在日本。	<b>学[がっ] 校[こう]</b>は 日本[にほん]にあります。	[sound:JLPT_Tango_N5_0106.mp3]		"ガ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ッコー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		563	"<img src=""bg_school.jpg"">"		
tf?.]>0HcI	行く	いく	去；前往（某地）	行[い]く	[sound:行く_イク━_0_NHK-2016.mp3]	学校へ<b>行きます</b>。	我会去学校。	学[がっ] 校[こう]へ<b>行[い]きます</b>。	[sound:JLPT_Tango_N5_0115.mp3]		"イ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		58	"<img src=""travel_happy_family_father.webp"">"	动词	敬语（连用形+ます）
Q$4A!*<C1e	明日	あした	明天	明日[あした]	[sound:519V.mp3]	<b>明日</b>、学校へ行きます。	明天我会去学校。	<b>明日[あした]</b>、 学[がっ] 校[こう]へ 行[い]きます。	[sound:JLPT_Tango_N5_0143.mp3]	也可以读作あす。	"ア<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;""><span style=""color: royalblue;"">シ</span>タ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		423	"<img src=""text_day5_ashita.webp"">"		
